PATIENT_ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME,SYNTHEA_CITY
1230319,1990-01-11,,999-91-1503,S99968740,X34148749X,Mr.,Mckinley,Kraig,Effertz,,,M,white,nonhispanic,M,Miami  Florida  US,969 Nitzsche Trail Unit 31,Tampa,Florida,Hillsborough County,12057,33604,28.00493088066254,-82.3847605066265,47798.82,122234.13,2793,TAMPA
1230320,1999-06-29,,999-80-2642,S99925976,X36281556X,Ms.,June,Darcy,Collier,,,,white,nonhispanic,F,Altamonte Springs  Florida  US,508 Schultz Fork Suite 93,Tampa,Florida,Hillsborough County,12057,33635,27.902304045876225,-82.56147729102389,66827.81,88331.3,88131,TAMPA
1230321,2009-01-11,,999-40-4258,,,,Verónica,Manuela,Candelaria,,,,other,hispanic,F,Santiago de los Caballeros  Santiago  DO,601 O'Conner Gardens Apt 36,Tampa,Florida,Hillsborough County,12057,33612,28.065330300201428,-82.39626158937607,13275.73,700887.68,105858,TAMPA
1230322,1987-01-24,,999-65-8409,S99976629,X13683833X,Mrs.,Malia,Madalyn,Klein,,Schneider,M,white,nonhispanic,F,Miramar  Florida  US,487 Powlowski Wall,Tampa,Florida,Hillsborough County,12057,33604,27.927385306929875,-82.44412993219811,261695.37,207052.05,55105,TAMPA
1230323,1979-08-31,,999-30-1636,S99968957,X28579835X,Mrs.,Ana María,Virginia,Ríos,,Carrasquillo,M,black,hispanic,F,Caracas  Capital District  VE,772 Weimann Trace,Tampa,Florida,Hillsborough County,12057,33610,28.015501665184125,-82.40925313819086,1215149.44,0.0,49836,TAMPA
1230324,2001-06-05,,999-81-5640,S99986657,X72039737X,Ms.,Lenita,,Jacobson,,,,white,nonhispanic,F,Melbourne  Florida  US,811 Jenkins Underpass,Tampa,Florida,Hillsborough County,12057,33618,27.97243605069822,-82.57192425235787,5211.34,403455.19,11575,TAMPA
1230325,1922-04-22,2007-01-10,999-43-2626,S99934241,X8647700X,Mr.,Horacio,Johnnie,Hammes,,,M,black,nonhispanic,M,Fruit Cove  Florida  US,592 Fisher Branch Suite 80,Tampa,Florida,Hillsborough County,12057,33605,27.94912030420547,-82.42584776357785,242120.78,4685377.61,127701,TAMPA
1230326,1942-02-04,,999-54-1554,S99974095,X59219192X,Mrs.,Alleen,Lin,Koss,,Hodkiewicz,W,black,hispanic,F,Orlando  Florida  US,670 Braun Estate,Tampa,Florida,Hillsborough County,12057,33617,28.02573291813676,-82.47917612400492,379206.53,1038434.67,34910,TAMPA
1230327,1994-01-07,,999-33-8711,S99911082,X50087993X,Mrs.,Tarah,,Schultz,,Powlowski,M,white,nonhispanic,F,Lakeland  Florida  US,936 Padberg Extension Unit 74,Tampa,Florida,Hillsborough County,12057,33634,27.925678308285445,-82.48828658013969,79656.31,308577.96,2868,TAMPA
1230328,1957-06-03,,999-23-7137,S99978050,X44741386X,Mr.,Sidney,Jesse,Bogisich,,,M,white,nonhispanic,M,Kendale Lakes  Florida  US,1002 Herzog Trafficway,Tampa,Florida,Hillsborough County,12057,33604,27.970555727366754,-82.44255514602656,289100.56,2123190.95,15183,TAMPA
1230329,1994-05-03,,999-89-9992,S99990339,X46933840X,Mr.,Willard,Reggie,Schmidt,,,M,white,hispanic,M,West Palm Beach  Florida  US,556 Champlin Approach,Tampa,Florida,Hillsborough County,12057,33615,28.07043027058962,-82.48210526169208,72013.24,120600.73,629678,TAMPA
1230330,2008-07-16,,999-69-3632,S99997832,,,Diana,Elsa,Grijalva,,,,other,hispanic,F,Puebla  Puebla  MX,754 Stiedemann Vista Unit 40,Tampa,Florida,Hillsborough County,12057,33629,28.003897346594496,-82.4518604104556,64243.68,21258.48,157441,TAMPA
1230331,1950-05-04,,999-86-7146,S99934187,X51568383X,Mr.,Hector,,Cummings,,,M,white,nonhispanic,M,Apopka  Florida  US,875 Medhurst Extension,Tampa,Florida,Hillsborough County,12057,33607,27.932218890493864,-82.54251939060401,1277278.52,98495.95,82103,TAMPA
1230332,1973-01-19,,999-13-3732,S99920039,X37224528X,Ms.,Sherilyn,Melany,Rutherford,,,S,white,nonhispanic,F,Plantation  Florida  US,912 Rippin Road,Tampa,Florida,Hillsborough County,12057,33621,28.110668980056506,-82.52138916679681,1805287.75,0.0,92221,TAMPA
1230333,2017-03-01,,999-44-1730,,,,Daron,Henry,Murray,,,,white,nonhispanic,M,Sanford  Florida  US,849 Emard Road,Tampa,Florida,Hillsborough County,12057,33634,28.088538516265082,-82.32504867105365,11995.03,29468.87,31031,TAMPA
1230334,1976-10-04,2022-08-30,999-87-1907,S99930878,X69177973X,Mr.,Oscar,,Feil,,,M,asian,hispanic,M,North Palm Beach  Florida  US,307 Beatty Junction,Tampa,Florida,Hillsborough County,12057,33647,28.00320199577904,-82.48457359619759,180359.31,101928.27,63727,TAMPA
1230335,2003-08-20,,999-39-9652,S99940430,X49703929X,Ms.,Olivia,Mercy,Murphy,,,,black,nonhispanic,F,Fort Myers  Florida  US,732 Greenfelder Park Unit 17,Tampa,Florida,Hillsborough County,12057,33606,28.00948427786641,-82.48114386387333,96879.23,76578.67,82444,TAMPA
1230336,2018-07-08,,999-80-4586,,,,Kenton,Benjamin,Harber,,,,white,nonhispanic,M,Largo  Florida  US,513 Kuhic Way Unit 96,Tampa,Florida,Hillsborough County,12057,33617,28.05887366328504,-82.50441083994035,1064.08,35510.46,12300,TAMPA
1230337,1938-05-25,,999-18-9218,S99946607,X85491234X,Mrs.,Fidela,Margherita,Casper,,Treutel,M,white,nonhispanic,F,Gainesville  Florida  US,677 Wuckert Crossing,Tampa,Florida,Hillsborough County,12057,33621,27.97513025962079,-82.47517986128466,2517077.25,814370.5,44209,TAMPA
1230338,1961-01-25,,999-89-9855,S99931879,X24396117X,Mrs.,Christie,Jacquiline,Hackett,,Wehner,M,black,nonhispanic,F,University  Florida  US,951 Zboncak Flat,Tampa,Florida,Hillsborough County,12057,33613,27.98846113481747,-82.6185581859149,818625.54,812318.5,2784,TAMPA
1230339,1987-09-06,,999-55-1428,S99951746,X69153882X,Mr.,Earle,Sebastian,D'Amore,,,M,other,hispanic,M,South Bradenton  Florida  US,436 Hane Promenade Suite 42,Tampa,Florida,Hillsborough County,12057,33637,28.040649950367,-82.37381773196996,30104.96,74058.79,14179,TAMPA
1230340,1950-04-16,1987-09-29,999-20-9821,S99985283,X55447585X,Mr.,Isiah,Floyd,Hilll,,,D,white,nonhispanic,M,Jacksonville  Florida  US,840 Keeling Crossroad,Tampa,Florida,Hillsborough County,12057,33617,28.01046141168572,-82.50073653539971,67903.18,256816.46,6800,TAMPA
1230341,1943-12-05,1997-11-22,999-59-4449,S99968807,X64199086X,Mr.,Rubin,Buddy,Yost,,,M,other,nonhispanic,M,The Villages  Florida  US,330 Lebsack Gate Apt 8,Tampa,Florida,Hillsborough County,12057,33606,27.960794089268486,-82.44997918230032,164493.89,569881.41,11182,TAMPA
1230342,1999-01-13,,999-31-4680,S99966922,X53546218X,Ms.,Bronwyn,Celesta,Kris,,,,white,nonhispanic,F,Wesley Chapel  Florida  US,663 Goyette Row Suite 32,Tampa,Florida,Hillsborough County,12057,33621,27.92476734642844,-82.5384439087233,89459.84,560328.61,220155,TAMPA
1230343,1976-10-04,,999-72-2857,S99983637,X60490604X,Mr.,Julian,Lou,Braun,,,M,asian,hispanic,M,Hialeah  Florida  US,667 Erdman Tunnel Apt 16,Tampa,Florida,Hillsborough County,12057,33617,27.986466830766442,-82.39373465856997,157148.59,34392.56,63727,TAMPA
1230344,1941-08-09,1998-10-21,999-70-6519,S99942740,X80662758X,Mrs.,Lynne,Ellyn,Weissnat,,Walker,M,white,hispanic,F,Altamonte Springs  Florida  US,145 Murazik Station Apt 50,Tampa,Florida,Hillsborough County,12057,33635,27.9706858875133,-82.46907830602045,461716.47,1396156.0,121400,TAMPA
1230345,1930-12-16,,999-90-8850,S99914160,X69615648X,Mrs.,Raquel,Ana Luisa,Delatorre,,Reyes,M,black,hispanic,F,Guatemala City  Guatemala  GT,1027 Corwin Skyway,Tampa,Florida,Hillsborough County,12057,33634,27.953234269655386,-82.48832851555554,1389338.39,1185652.86,120118,TAMPA
1230346,1958-04-25,2020-05-29,999-45-6615,S99966700,X25281212X,Mrs.,Ophelia,Donya,Johnston,,McGlynn,M,white,nonhispanic,F,Key West  Florida  US,987 Stracke Frontage road Apt 8,Tampa,Florida,Hillsborough County,12057,33634,28.10099836174414,-82.41640329725804,948122.83,0.0,82359,TAMPA
1230347,1983-10-01,,999-25-1362,S99982830,X7045244X,Mrs.,Clair,,Nader,,Kunde,M,black,nonhispanic,F,Boca Raton  Florida  US,812 Ernser Lane,Tampa,Florida,Hillsborough County,12057,33647,28.00524324535516,-82.34266395600469,174693.64,36838.72,67224,TAMPA
1230348,2015-07-29,,999-88-1032,,,,Guadalupe,,Johnston,,,,native,nonhispanic,M,Rio Pinar  Florida  US,1082 Lynch Mill,Tampa,Florida,Hillsborough County,12057,33621,28.086789968434367,-82.37296348735727,19942.99,25562.92,69978,TAMPA
1230349,1950-04-16,,999-46-8989,S99957627,X80504296X,Mr.,Ezekiel,Mitch,Parisian,,,M,white,nonhispanic,M,Orlando  Florida  US,137 Hintz Parade Suite 57,Tampa,Florida,Hillsborough County,12057,33611,27.97734709175384,-82.47781337235628,317159.84,385584.46,6800,TAMPA
1230350,1992-10-03,,999-88-6237,S99979426,X18744393X,Mrs.,Lenita,Kia,Grady,,Herzog,M,white,nonhispanic,F,Orlando  Florida  US,860 Gerlach Dale,Tampa,Florida,Hillsborough County,12057,33614,27.950071734919756,-82.51237839790394,98559.01,334967.77,220492,TAMPA
1230351,2009-09-07,,999-61-8335,,,,Alease,Hester,Roob,,,,white,nonhispanic,F,Titusville  Florida  US,863 Olson View Apt 83,Tampa,Florida,Hillsborough County,12057,33610,27.834566578405354,-82.5311593265096,93042.15,0.0,83525,TAMPA
1230352,1960-03-02,,999-71-4626,S99987557,X44530760X,Mr.,Filiberto,Eldridge,Bode,,,M,white,nonhispanic,M,Seffner  Florida  US,259 Kub Landing,Tampa,Florida,Hillsborough County,12057,33613,27.96755019551548,-82.4186693793501,206044.81,269794.19,12239,TAMPA
1230353,2018-05-28,,999-33-9432,,,,Kurtis,Aubrey,Pollich,,,,white,nonhispanic,M,Hamburg  Hamburg  DE,826 Schuppe Way,Tampa,Florida,Hillsborough County,12057,33609,28.016661908500154,-82.49360623659324,20307.32,0.0,39703,TAMPA
1230354,2020-06-18,,999-29-4067,,,,Benito,Buck,Harber,,,,black,nonhispanic,M,Four Corners  Florida  US,128 Schmitt Plaza Unit 40,Tampa,Florida,Hillsborough County,12057,33607,28.04206791338281,-82.66072055075219,15772.91,6405.18,45477,TAMPA
1230355,1985-11-27,,999-18-9717,S99989966,X22627225X,Mr.,Len,,Moen,,,S,white,nonhispanic,M,Lauderdale Lakes  Florida  US,784 Murray Route Apt 16,Tampa,Florida,Hillsborough County,12057,33604,27.85923843483669,-82.51411455537735,181889.83,895028.94,156867,TAMPA
1230356,1958-04-25,,999-99-8262,S99972220,X27844531X,Mrs.,Janelle,Magali,Johnson,,Koelpin,D,white,nonhispanic,F,Kendall  Florida  US,870 Hermiston Junction,Tampa,Florida,Hillsborough County,12057,33620,27.804220567156012,-82.48978200070209,990259.63,42957.49,82359,TAMPA
1230357,1981-05-10,,999-12-5745,S99928468,X69145229X,Mr.,Joshua,Leslie,Kris,,,S,white,nonhispanic,M,Kendall West  Florida  US,729 Leffler Frontage road,Tampa,Florida,Hillsborough County,12057,33635,28.016589533515898,-82.43250330768758,159671.28,36725.29,38599,TAMPA
1230358,1992-08-16,,999-14-2067,S99961323,X83729027X,Mrs.,Mercedes,Natalia,Holguín,,Narváez,M,white,hispanic,F,Portsmouth  Saint John Parish  DM,922 VonRueden Course,Tampa,Florida,Hillsborough County,12057,33620,28.048713468405754,-82.45432797657753,170416.26,484100.65,11845,TAMPA
1230359,1997-03-07,,999-63-8395,S99924223,X49654048X,Ms.,Lovie,Maryetta,West,,,,white,nonhispanic,F,Navarre  Florida  US,467 Zemlak Lane Apt 50,Tampa,Florida,Hillsborough County,12057,33602,27.94559441818951,-82.45465211922188,68734.8,582636.91,8363,TAMPA
1230360,1941-08-09,,999-90-7474,S99943403,X5564552X,Ms.,Laurena,Grisel,Pouros,,,S,white,hispanic,F,Orlando  Florida  US,663 Schmidt Branch Unit 45,Tampa,Florida,Hillsborough County,12057,33609,28.004965873831715,-82.324899778315,416692.83,1819249.29,121400,TAMPA
1230361,1989-04-19,,999-56-3380,S99988648,X11811866X,Mr.,Carter,Joshua,Bogisich,,,M,white,nonhispanic,M,Lower Grand Lagoon  Florida  US,849 Smitham Flat Suite 53,Tampa,Florida,Hillsborough County,12057,33605,27.872669534106887,-82.44648512395015,68451.58,88438.91,13072,TAMPA
1230362,1955-03-22,1966-11-05,999-65-4260,,,,Sheri,,Aufderhar,,,,black,hispanic,F,Mary Esther  Florida  US,325 Schiller Mill Suite 0,Tampa,Florida,Hillsborough County,12057,33604,28.159110296420963,-82.3077579162889,32709.21,31777.48,931853,TAMPA
1230363,2009-01-25,,999-19-4066,,,,Quinton,Zachery,Haley,,,,black,nonhispanic,M,West Vero Corridor  Florida  US,1072 Rowe Bypass Unit 0,Tampa,Florida,Hillsborough County,12057,33619,27.941641785701314,-82.48189565777035,46147.48,33849.78,28657,TAMPA
1230364,2004-09-30,,999-93-9493,S99959433,,Mr.,Sancho,,Soria,,,,white,hispanic,M,Santo Domingo  National District  DO,528 Turcotte Avenue,Tampa,Florida,Hillsborough County,12057,33605,27.890616095070065,-82.5017522365776,60126.23,28985.27,60188,TAMPA
1230365,1986-03-08,,999-83-8801,S99911187,X80930849X,Mr.,Brock,,Schmitt,,,M,white,nonhispanic,M,Pine Castle  Florida  US,438 Bernier Run Apt 56,Tampa,Florida,Hillsborough County,12057,33618,28.02044192505629,-82.43557088604452,118078.14,71073.75,43970,TAMPA
1230366,1953-07-28,,999-38-7151,S99969539,X82702915X,Mr.,Ira,,Spinka,,,M,white,nonhispanic,M,Boynton Beach  Florida  US,137 Heaney Trafficway,Tampa,Florida,Hillsborough County,12057,33619,28.04898636708373,-82.46408110382903,223850.21,328121.03,7537,TAMPA
1230367,1943-12-05,2022-02-08,999-24-9314,S99969044,X32085351X,Mr.,Jason,Guy,Bayer,,,D,other,nonhispanic,M,Merritt Island  Florida  US,345 Herman Row Apt 32,Tampa,Florida,Hillsborough County,12057,33618,28.07304924653768,-82.40319208385526,151428.95,4857268.0,11182,TAMPA
1230368,1966-11-11,,999-85-7623,S99987754,X29763550X,Mr.,Ollie,,Runolfsdottir,,,M,white,hispanic,M,Laguna Beach  Florida  US,816 Prosacco Wall,Tampa,Florida,Hillsborough County,12057,33610,27.999205511687595,-82.62242796812413,366688.99,24785.73,71146,TAMPA
1230369,1922-04-22,,999-31-3648,S99928863,X27492931X,Mr.,Roosevelt,Modesto,Gorczany,,,M,black,nonhispanic,M,North Bay  Florida  US,874 Kunze Forge Unit 47,Tampa,Florida,Hillsborough County,12057,33647,28.070580684421245,-82.3494305095382,418257.44,1012242.78,127701,TAMPA
1230370,1980-12-31,,999-63-4235,S99967148,X79577833X,Mr.,Javier,Alejandro,Ceja,,,S,black,hispanic,M,Juarez  Chihuahua  MX,428 Connelly Vale Suite 41,Tampa,Florida,Hillsborough County,12057,33635,28.023897373170126,-82.53129168553706,157529.23,23056.83,64077,TAMPA
1230371,1960-03-26,,999-43-3934,S99999988,X59366649X,Mrs.,Holli,,Rice,,Kovacek,M,other,nonhispanic,F,Poinciana  Florida  US,456 Gleichner Trail Suite 99,Tampa,Florida,Hillsborough County,12057,33606,27.90757346353918,-82.50407697048904,1018353.32,122085.64,55919,TAMPA
1230372,1955-03-22,,999-59-8651,S99981772,X80494593X,Ms.,Ayesha,,Hessel,,,S,black,hispanic,F,Dunedin  Florida  US,590 Feil Quay,Tampa,Florida,Hillsborough County,12057,33602,28.04342526749682,-82.48173085880443,420107.39,1036198.72,931853,TAMPA
1230373,1942-03-06,,999-63-1085,S99953348,X36706161X,Mr.,Isaias,Lindsey,Mosciski,,,M,white,hispanic,M,Margate  Florida  US,780 O'Kon Way,Tampa,Florida,Hillsborough County,12057,33618,27.945017991300926,-82.43898107367423,148276.2,212540.72,9458,TAMPA
1230374,1986-02-24,,999-64-3147,S99927098,X75752963X,Mr.,Aubrey,Gregory,Gerhold,,,S,white,nonhispanic,M,Sunny Isles Beach  Florida  US,1097 Littel Manor,Tampa,Florida,Hillsborough County,12057,33609,28.01185279226228,-82.42640758808044,130306.79,0.0,90053,TAMPA
1230375,1963-07-08,,999-85-2244,S99923098,X39851144X,Mrs.,Shane,Eileen,Aufderhar,,McLaughlin,D,white,nonhispanic,F,Cooper City  Florida  US,854 Jaskolski Frontage road Apt 36,Tampa,Florida,Hillsborough County,12057,33616,27.92430628087356,-82.50319477812134,490491.96,1224174.89,634802,TAMPA
1230376,1965-01-03,,999-44-5995,S99977696,X39126193X,Mrs.,Margy,Willia,Armstrong,,Huels,W,white,nonhispanic,F,Alafaya  Florida  US,249 Lang Dale,Tampa,Florida,Hillsborough County,12057,33621,28.009594349288854,-82.3652138654723,1998134.34,523825.98,36668,TAMPA
1230377,2015-12-23,,999-36-9093,,,,Janeth,Maile,Rosenbaum,,,,black,nonhispanic,F,Gainesville  Florida  US,886 Roberts Quay,Tampa,Florida,Hillsborough County,12057,33602,27.971441702321776,-82.50088199884786,25659.76,1658.36,79584,TAMPA
1230378,2000-10-14,,999-24-3288,S99959402,X55402322X,Mr.,Anton,Kyle,Bednar,,,,white,hispanic,M,Haines City  Florida  US,271 Kemmer Run Unit 10,Tampa,Florida,Hillsborough County,12057,33612,28.090439548046053,-82.37878951240847,94821.79,0.0,68238,TAMPA
1230379,1969-05-22,,999-58-4067,S99975386,X31625571X,Mr.,Fernando,Refugio,Adams,,,M,white,hispanic,M,Miami  Florida  US,366 Reynolds Crossroad Apt 11,Tampa,Florida,Hillsborough County,12057,33615,28.009752782906737,-82.46460858745066,147824.06,183259.52,50023,TAMPA
1230380,1962-01-02,,999-96-8313,S99955460,X81930705X,Mrs.,Irina,Trinity,Auer,,Swift,M,white,nonhispanic,F,Lakeland  Florida  US,664 Fay Quay Apt 78,Tampa,Florida,Hillsborough County,12057,33614,28.05950748840965,-82.48825501616956,2036957.15,20071.77,74680,TAMPA
1230381,2005-05-03,,999-33-1686,S99984162,,Mr.,Trevor,Cristopher,Wuckert,,,,white,nonhispanic,M,Fort Pierce South  Florida  US,696 Kassulke Bay Unit 18,Tampa,Florida,Hillsborough County,12057,33620,28.083218298831515,-82.31747538000796,44652.39,164138.03,839822,TAMPA
1230382,1973-05-09,2001-11-02,999-43-9254,S99956128,X64664306X,Mr.,Jc,Burt,Osinski,,,M,white,hispanic,M,Lake Park  Florida  US,918 Berge Spur,Tampa,Florida,Hillsborough County,12057,33604,27.919484922304246,-82.54189010306365,47780.36,971999.43,17853,TAMPA
1230383,1943-12-05,,999-20-3412,S99924813,X52645032X,Mr.,Marvin,Antwan,Goodwin,,,D,other,nonhispanic,M,Palm Beach Gardens  Florida  US,491 Douglas View,Tampa,Florida,Hillsborough County,12057,33602,27.95438180776454,-82.54104425497202,181389.26,556675.17,11182,TAMPA
1230384,1941-02-21,2008-03-01,999-86-4585,S99957492,X82655680X,Mr.,Robby,Monroe,Klein,,,M,white,hispanic,M,Kissimmee  Florida  US,993 Dietrich Plaza,Tampa,Florida,Hillsborough County,12057,33610,28.020396520790975,-82.62447476353321,190892.11,6999.75,69152,TAMPA
1230385,1982-04-08,,999-87-7164,S99994799,X48936478X,Mr.,Lyle,Thad,Mills,,,S,white,nonhispanic,M,North Weeki Wachee  Florida  US,605 Hartmann Center,Tampa,Florida,Hillsborough County,12057,33637,28.012576973694454,-82.48059831398052,1584087.91,20563.87,64068,TAMPA
1230386,1992-03-25,,999-58-7971,S99993146,X71677350X,Mrs.,Cecil,Tobie,Bernier,,Quigley,M,white,nonhispanic,F,Azalea Park  Florida  US,418 McDermott Highlands,Tampa,Florida,Hillsborough County,12057,33605,27.92338055573444,-82.52565897562997,52185.07,534590.28,86415,TAMPA
1230387,1986-12-06,2017-03-31,999-84-5294,S99934018,X81289093X,Mr.,Chung,,Douglas,,,M,white,hispanic,M,Tamiami  Florida  US,273 Wiegand Port Unit 51,Tampa,Florida,Hillsborough County,12057,33607,28.006493831332413,-82.47928304939343,87298.26,251519.16,12369,TAMPA
1230388,1974-03-21,,999-82-3685,S99925726,X29734143X,Mr.,Jorge,Gilberto,Casares,,,M,white,hispanic,M,Caguas  Puerto Rico  PR,239 Bradtke Crossing Suite 56,Tampa,Florida,Hillsborough County,12057,33647,27.84458729852722,-82.4870875259009,252175.0,1067688.53,25378,TAMPA
1230389,1945-11-03,2022-11-25,999-78-4688,S99934005,X86662044X,Mr.,Valentin,Earle,Schoen,,,S,white,hispanic,M,Naples Park  Florida  US,141 Stamm Crossing Unit 42,Tampa,Florida,Hillsborough County,12057,33609,27.88712434460353,-82.50571217605736,502963.51,1879591.38,26997,TAMPA
1230390,2009-11-24,,999-19-7606,,,,Virgen,Nickie,Wintheiser,,,,white,hispanic,F,Boca Raton  Florida  US,879 Abshire Parade Suite 59,Tampa,Florida,Hillsborough County,12057,33629,27.936242901417103,-82.49454307967575,28752.86,31143.19,120310,TAMPA
1230391,1973-05-09,,999-33-3833,S99947482,X26742457X,Mr.,Zack,Arthur,Bernier,,,S,white,hispanic,M,West Palm Beach  Florida  US,1068 Heaney Bay,Tampa,Florida,Hillsborough County,12057,33605,27.91062670354071,-82.44795805768443,122676.55,350677.41,17853,TAMPA
1230392,1986-12-06,,999-33-6621,S99943435,X36868402X,Mr.,Andrew,,Weimann,,,S,white,hispanic,M,Port Orange  Florida  US,484 Bernier Mall Suite 22,Tampa,Florida,Hillsborough County,12057,33621,28.05468636646336,-82.48749544919725,83384.44,148559.94,12369,TAMPA
1230393,1930-12-04,2020-09-24,999-31-4054,S99973300,X18424718X,Mrs.,Ashlie,Mirella,Haag,,Will,W,white,nonhispanic,F,Naranja  Florida  US,957 Becker Flat Suite 47,Tampa,Florida,Hillsborough County,12057,33615,27.987534424496776,-82.50827409054776,491673.07,1627329.72,142309,TAMPA
1230394,2017-03-01,,999-49-2087,,,,Marna,Alla,Casper,,,,asian,nonhispanic,F,Coconut Creek  Florida  US,644 Cummerata Course Unit 36,Tampa,Florida,Hillsborough County,12057,33617,28.06561985708458,-82.38229328990376,12177.61,15367.75,135726,TAMPA
1230395,1980-01-27,,999-94-7875,S99998041,X27513036X,Mr.,Miguel Ángel,Timoteo,Brito,,,M,white,hispanic,M,La Paz  Baja California  MX,1063 Kuhic Boulevard Suite 55,Tampa,Florida,Hillsborough County,12057,33616,27.952313306207596,-82.50526507206663,183955.45,0.0,41436,TAMPA
1230396,2022-11-25,,999-79-2429,,,,Connie,Freeman,Hoppe,,,,asian,nonhispanic,M,Shanghai  Shanghai Municipality  CN,558 Daniel Mission Apt 32,Tampa,Florida,Hillsborough County,12057,33637,27.933231364792626,-82.51476878708043,300.0,7813.54,7733,TAMPA
1230397,1941-02-21,1990-09-08,999-72-1255,S99946707,X26429580X,Mr.,Hobert,Angelo,Parisian,,,S,white,hispanic,M,Tamiami  Florida  US,975 Muller Rapid Suite 12,Tampa,Florida,Hillsborough County,12057,33613,28.03035434521978,-82.47379403641538,88847.99,413682.06,69152,TAMPA
1230398,2023-03-10,,999-74-7479,,,,Diamond,Mona,Spinka,,,,white,hispanic,F,Fort Walton Beach  Florida  US,1095 Beer Skyway,Tampa,Florida,Hillsborough County,12057,33629,27.959592613260277,-82.48147288118328,3262.0,2642.94,116334,TAMPA
